İlan Oluşturma Tarihi,Net Metrekare,Ilce,Error,Fiyat Durumu,Kategorisi,Binanın Yaşı,Tipi,Tapu Durumu,Türü,Slug,Takas,url,Banyo Sayısı,__source_file,İlan Numarası,Isıtma Tipi,Baslik,Kullanım Durumu,Binanın Kat Sayısı,Fiyat,İlan Güncelleme Tarihi,Oda Sayısı,Site İçerisinde,Bulunduğu Kat,ParseStatus,Lokasyon,Krediye Uygunluk,Brüt Metrekare,Il,Ilce_sayfa,Mahalle,Yakin_Ulasim_Min_m,Yakin_Egitim_Min_m,Yakin_Market_Min_m,Yakininda_JSON,Ilan_Ozellikleri,Ilan_Ozellik_Sayisi,Bolge_1Y_Deger_Degisimi,Demo_Toplam_Nufus,Demo_Egitim_Durumu,Demo_Ortalama_Yas,Demo_Medeni_Hal,Demo_Sosyo_Ekonomik_Statu,Demo_Hane_Halki_Geliri,Demo_Hane_Halki_Geliri_TL
,150 m²,Dikili,,Genel Fiyat,Satılık,21 Ve Üzeri,Villa,Kat Mülkiyeti,Konut,dikili,,https://www.emlakjet.com/ilan/dikili-merkezde-6-odali-bahceli-yuksek-getirili-pansiyon-18954623,6+,izmir_part2_10_20_pages5.csv,18954623.0,Klimalı,"Dikili Merkezde | 6 Odalı, Bahçeli, Yüksek Getirili Pansiyon",Mülk Sahibi Oturuyor,3.0,17.950.000 TL,04 Şubat 2026,6+1,Hayır,,OK,İzmir - Dikili - Cumhuriyet Mahallesi,Krediye Uygun,200 m²,İzmir,Dikili,Cumhuriyet Mahallesi,200.0,200.0,200.0,"{""Ulaşım"":[{""name"":""Dikili Otogarı"",""distance_m"":458},{""name"":""Burmalı Çeşme Otobüs Durağı"",""distance_m"":478},{""name"":""Otobüs Durağı"",""distance_m"":480},{""name"":""Özel Barış Ortaokulu"",""distance_m"":200},{""name"":""Can Rüştü Tüfekçioğlu Ortaokulu"",""distance_m"":496},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":500},{""name"":""Bim - Bankacılar Dikili İzmir"",""distance_m"":421},{""name"":""MM Migros"",""distance_m"":454}],""Eğitim Kurumları"":[{""name"":""Dikili Otogarı"",""distance_m"":458},{""name"":""Burmalı Çeşme Otobüs Durağı"",""distance_m"":478},{""name"":""Otobüs Durağı"",""distance_m"":480},{""name"":""Özel Barış Ortaokulu"",""distance_m"":200},{""name"":""Can Rüştü Tüfekçioğlu Ortaokulu"",""distance_m"":496},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":500},{""name"":""Bim - Bankacılar Dikili İzmir"",""distance_m"":421},{""name"":""MM Migros"",""distance_m"":454}],""Marketler"":[{""name"":""Dikili Otogarı"",""distance_m"":458},{""name"":""Burmalı Çeşme Otobüs Durağı"",""distance_m"":478},{""name"":""Otobüs Durağı"",""distance_m"":480},{""name"":""Özel Barış Ortaokulu"",""distance_m"":200},{""name"":""Can Rüştü Tüfekçioğlu Ortaokulu"",""distance_m"":496},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":500},{""name"":""Bim - Bankacılar Dikili İzmir"",""distance_m"":421},{""name"":""MM Migros"",""distance_m"":454}]}",Kuzey Cepheli|Doğu Cepheli|Güney Cepheli,3.0,17.0,3.988 - Normal,%32 Üniversite ve Üstü,52,%64 Evli,C,,
,110 m²,Dikili,,Genel Fiyat,Satılık,0 (Yeni),Villa,Kat İrtifakı,Konut,dikili,,https://www.emlakjet.com/ilan/izmir-dikili-cumhuriyet-mah-satilik-sifir-31-denize-yakin-villa-18954066,1,izmir_part2_10_20_pages5.csv,18954066.0,Isıtma Yok,İzmir Dikili Cumhuriyet Mah Satılık Sıfır 3+1 Denize Yakın Villa,Boş,2.0,8.875.000 TL,08 Şubat 2026,3+1,Hayır,,OK,İzmir - Dikili - Cumhuriyet Mahallesi,Krediye Uygun,305 m²,İzmir,Dikili,Cumhuriyet Mahallesi,434.0,434.0,434.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":434},{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":958},{""name"":""Otobüs Durağı"",""distance_m"":1400},{""name"":""Şok - Dikili Uğur Mumcu Caddesi Şubesi"",""distance_m"":503},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":510},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":700}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":434},{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":958},{""name"":""Otobüs Durağı"",""distance_m"":1400},{""name"":""Şok - Dikili Uğur Mumcu Caddesi Şubesi"",""distance_m"":503},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":510},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":700}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":434},{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":958},{""name"":""Otobüs Durağı"",""distance_m"":1400},{""name"":""Şok - Dikili Uğur Mumcu Caddesi Şubesi"",""distance_m"":503},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":510},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":700}]}",ADSL|Wi-Fi|Hilton Banyo|Duşakabinli|Seramik Zemin|Panjur|Saten Boya|Çelik Kapı|Panel Kapı|Laminant|Yüksek Tavan|Kartonpiyer|Ahşap Doğrama|PVC Doğrama|Isı Yalıtımı|Bahçe - Müstakil|Alüminyum Doğrama|Hidrofor|Kuzey Cepheli|Doğu Cepheli|Batı Cepheli|Güney Cepheli|Şehir Manzaralı|Yeşil Alan Manzaralı|Otoban|Caddeye Yakın|Semt Pazarına Yakın|Anayol|Havaalanı|Okula Yakın|Camiye Yakın|Denize Yakın,32.0,17.0,3.988 - Normal,%32 Üniversite ve Üstü,52,%64 Evli,C,,
,95 m²,Dikili,,Genel Fiyat,Satılık,5-10,Daire,Kat Mülkiyeti,Konut,dikili,Yok,https://www.emlakjet.com/ilan/candarli-da-bahceli-mustakil-girisli-tam-esyali-satilik-ev-18951137,1,izmir_part2_10_20_pages5.csv,18951137.0,Klimalı,Çandarlı'da Bahçeli Müstakil Girişli Tam Eşyalı Satılık Ev,Boş,2.0,6.950.000 TL,04 Şubat 2026,2+1,Hayır,Villa Tipi,OK,İzmir - Dikili - Çandarlı Mahallesi,Krediye Uygun Değil,110 m²,İzmir,Dikili,Çandarlı Mahallesi,154.0,154.0,154.0,"{""Ulaşım"":[{""name"":""Çandarlı Yakamoz Otobüs Durağı"",""distance_m"":238},{""name"":""Çandarlı Yakamoz Otobüs Durağı"",""distance_m"":241},{""name"":""Otobüs Durağı"",""distance_m"":338},{""name"":""Nebiye Kavalalı Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":631},{""name"":""Çandarlı Mehmet Dilsiz Ortaokulu"",""distance_m"":1100},{""name"":""Özel Bilgi Çınarı Anaokulu"",""distance_m"":1200},{""name"":""Şok - Çandarlı Üçyol Şubesi"",""distance_m"":154},{""name"":""A - 101"",""distance_m"":395}],""Eğitim Kurumları"":[{""name"":""Çandarlı Yakamoz Otobüs Durağı"",""distance_m"":238},{""name"":""Çandarlı Yakamoz Otobüs Durağı"",""distance_m"":241},{""name"":""Otobüs Durağı"",""distance_m"":338},{""name"":""Nebiye Kavalalı Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":631},{""name"":""Çandarlı Mehmet Dilsiz Ortaokulu"",""distance_m"":1100},{""name"":""Özel Bilgi Çınarı Anaokulu"",""distance_m"":1200},{""name"":""Şok - Çandarlı Üçyol Şubesi"",""distance_m"":154},{""name"":""A - 101"",""distance_m"":395}],""Marketler"":[{""name"":""Çandarlı Yakamoz Otobüs Durağı"",""distance_m"":238},{""name"":""Çandarlı Yakamoz Otobüs Durağı"",""distance_m"":241},{""name"":""Otobüs Durağı"",""distance_m"":338},{""name"":""Nebiye Kavalalı Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":631},{""name"":""Çandarlı Mehmet Dilsiz Ortaokulu"",""distance_m"":1100},{""name"":""Özel Bilgi Çınarı Anaokulu"",""distance_m"":1200},{""name"":""Şok - Çandarlı Üçyol Şubesi"",""distance_m"":154},{""name"":""A - 101"",""distance_m"":395}]}",Kablo TV - Uydu|Duşakabinli|Çamaşır Makinesi|Beyaz Eşya|Panjur|Yeşil Alan Manzaralı|Deniz Manzaralı|Camiye Yakın,8.0,28.0,8.233 - Çok yoğun,%27 İlkokul,47,%57 Evli,C,53.066 TL,53066.0
,120 m²,Dikili,,Genel Fiyat,Satılık,5-10,Villa,Kat İrtifakı,Konut,dikili,,https://www.emlakjet.com/ilan/izmir-dikili-salihleralti-nda-satilik-31-villa-denize-yakin-18949273,1,izmir_part2_10_20_pages5.csv,18949273.0,Sobalı,İzmir Dikili Salihleraltı'nda Satılık 3+1 Villa Denize Yakın,Mülk Sahibi Oturuyor,3.0,7.850.000 TL,08 Şubat 2026,3+1,Hayır,,OK,İzmir - Dikili - Salihler Mahallesi,Krediye Uygun,240 m²,İzmir,Dikili,Salihler Mahallesi,21.0,21.0,21.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":509},{""name"":""Otobüs Durağı"",""distance_m"":511},{""name"":""Salihleraltı Taksi Durağı"",""distance_m"":517},{""name"":""Migros Jet - Dikili Sahilyolu Şubesi"",""distance_m"":21},{""name"":""Yüksel İş Merkezi Gece Pazarı"",""distance_m"":33},{""name"":""Migros - Dikili Sahil Yolu Şubesi"",""distance_m"":54}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":509},{""name"":""Otobüs Durağı"",""distance_m"":511},{""name"":""Salihleraltı Taksi Durağı"",""distance_m"":517},{""name"":""Migros Jet - Dikili Sahilyolu Şubesi"",""distance_m"":21},{""name"":""Yüksel İş Merkezi Gece Pazarı"",""distance_m"":33},{""name"":""Migros - Dikili Sahil Yolu Şubesi"",""distance_m"":54}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":509},{""name"":""Otobüs Durağı"",""distance_m"":511},{""name"":""Salihleraltı Taksi Durağı"",""distance_m"":517},{""name"":""Migros Jet - Dikili Sahilyolu Şubesi"",""distance_m"":21},{""name"":""Yüksel İş Merkezi Gece Pazarı"",""distance_m"":33},{""name"":""Migros - Dikili Sahil Yolu Şubesi"",""distance_m"":54}]}",ADSL|Wi-Fi|Hilton Banyo|Duşakabinli|Sıcak Su|Şofben|Seramik Zemin|Panjur|Çelik Kapı|Panel Kapı|Laminant|Yüksek Tavan|Kartonpiyer|Parke|Ahşap Doğrama|PVC Doğrama|Isı Yalıtımı|Bahçe - Ortak|Bahçe - Müstakil|Alüminyum Doğrama|Isıcam|Hidrofor|Su Deposu|Kuzey Cepheli|Doğu Cepheli|Batı Cepheli|Güney Cepheli,27.0,33.0,3.907 - Normal,%28 İlkokul,49,%64 Evli,C,75.903 TL,75903.0
,130 m²,Dikili,,Genel Fiyat,Satılık,21 Ve Üzeri,Villa,Müstakil Tapulu,Konut,dikili,Yok,https://www.emlakjet.com/ilan/yonca-gayrimenkulden-dikili-kabakum-satilik-mustakil-yazlik-18933410,1,izmir_part2_10_20_pages5.csv,18933410.0,Isıtma Yok,Yonca Gayrimenkulden Dikili Kabakum Satılık Müstakil Yazlık,Boş,2.0,9.250.000 TL,01 Şubat 2026,3+1,Hayır,,OK,İzmir - Dikili - Kabakum Mahallesi,Krediye Uygun,150 m²,İzmir,Dikili,Kabakum Mahallesi,339.0,339.0,339.0,"{""Ulaşım"":[{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":339},{""name"":""Otobüs Durağı"",""distance_m"":415},{""name"":""Grupkent Otobüs Durağı"",""distance_m"":1000},{""name"":""Şok - Dikili Uğur Mumcu Caddesi Şubesi"",""distance_m"":444},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":448},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":573}],""Eğitim Kurumları"":[{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":339},{""name"":""Otobüs Durağı"",""distance_m"":415},{""name"":""Grupkent Otobüs Durağı"",""distance_m"":1000},{""name"":""Şok - Dikili Uğur Mumcu Caddesi Şubesi"",""distance_m"":444},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":448},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":573}],""Marketler"":[{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":339},{""name"":""Otobüs Durağı"",""distance_m"":415},{""name"":""Grupkent Otobüs Durağı"",""distance_m"":1000},{""name"":""Şok - Dikili Uğur Mumcu Caddesi Şubesi"",""distance_m"":444},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":448},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":573}]}",,,36.0,1.915 - Az yoğun,%28 İlkokul,49,%62 Evli,C,58.737 TL,58737.0
,120 m²,Dikili,,Genel Fiyat,Satılık,0 (Yeni),Villa,Kat Mülkiyeti,Konut,dikili,Yok,https://www.emlakjet.com/ilan/denize-yurume-mesafesinde-51-tripleks-mustakil-villa-18930358,3,izmir_part2_10_20_pages5.csv,18930358.0,Isıtma Yok,Denize Yürüme Mesafesinde | 5+1 Tripleks Müstakil Villa,Boş,3.0,14.000.000 TL,09 Şubat 2026,5+1,Hayır,,OK,İzmir - Dikili - Cumhuriyet Mahallesi,Bilinmiyor,140 m²,İzmir,Dikili,Cumhuriyet Mahallesi,269.0,269.0,269.0,"{""Ulaşım"":[{""name"":""Dikili Otogarı"",""distance_m"":586},{""name"":""Otobüs Durağı"",""distance_m"":595},{""name"":""Otobüs Durağı"",""distance_m"":615},{""name"":""Özel Barış Ortaokulu"",""distance_m"":410},{""name"":""Özel Mucit Çocuklar Anaokulu"",""distance_m"":559},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":565},{""name"":""Bim - Bankacılar Dikili İzmir"",""distance_m"":269},{""name"":""A - 101"",""distance_m"":433}],""Eğitim Kurumları"":[{""name"":""Dikili Otogarı"",""distance_m"":586},{""name"":""Otobüs Durağı"",""distance_m"":595},{""name"":""Otobüs Durağı"",""distance_m"":615},{""name"":""Özel Barış Ortaokulu"",""distance_m"":410},{""name"":""Özel Mucit Çocuklar Anaokulu"",""distance_m"":559},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":565},{""name"":""Bim - Bankacılar Dikili İzmir"",""distance_m"":269},{""name"":""A - 101"",""distance_m"":433}],""Marketler"":[{""name"":""Dikili Otogarı"",""distance_m"":586},{""name"":""Otobüs Durağı"",""distance_m"":595},{""name"":""Otobüs Durağı"",""distance_m"":615},{""name"":""Özel Barış Ortaokulu"",""distance_m"":410},{""name"":""Özel Mucit Çocuklar Anaokulu"",""distance_m"":559},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":565},{""name"":""Bim - Bankacılar Dikili İzmir"",""distance_m"":269},{""name"":""A - 101"",""distance_m"":433}]}",Duşakabinli|Alaturka Tuvalet|Çelik Kapı|Laminant|Amerikan Mutfak|Ahşap Doğrama|Şehir Manzaralı|Yeşil Alan Manzaralı|Caddeye Yakın|Semt Pazarına Yakın|Anayol|Hastaneye Yakın|Okula Yakın|Camiye Yakın|Dolmuş,15.0,17.0,3.988 - Normal,%32 Üniversite ve Üstü,52,%64 Evli,C,,
,80 m²,Dikili,,Genel Fiyat,Satılık,21 Ve Üzeri,Daire,Kat Mülkiyeti,Konut,dikili,Yok,https://www.emlakjet.com/ilan/dikili-yakamozda-deniz-manzarali-21-18929858,1,izmir_part2_10_20_pages5.csv,18929858.0,Klimalı,Dikili Yakamozda Deniz Manzaralı 2+1,Boş,5.0,4.190.000 TL,01 Şubat 2026,2+1,Hayır,5.Kat,OK,İzmir - Dikili - Gazipaşa Mahallesi,Krediye Uygun Değil,85 m²,İzmir,Dikili,Gazipaşa Mahallesi,60.0,60.0,60.0,"{""Ulaşım"":[{""name"":""Minibüs Durağı"",""distance_m"":99},{""name"":""Dikili Zeyrek Otobüs Durağı"",""distance_m"":168},{""name"":""Otobüs Durağı"",""distance_m"":173},{""name"":""Emine Münevver Denizolgun Anaokulu"",""distance_m"":60},{""name"":""Özel Ege Deniz Anaokulu"",""distance_m"":571},{""name"":""Dikili Anadolu İmam Hatip Lisesi"",""distance_m"":677},{""name"":""Tarım Kredi Kooperatif Market - Gazipaşa Şubesi"",""distance_m"":321},{""name"":""Şok Market"",""distance_m"":395}],""Eğitim Kurumları"":[{""name"":""Minibüs Durağı"",""distance_m"":99},{""name"":""Dikili Zeyrek Otobüs Durağı"",""distance_m"":168},{""name"":""Otobüs Durağı"",""distance_m"":173},{""name"":""Emine Münevver Denizolgun Anaokulu"",""distance_m"":60},{""name"":""Özel Ege Deniz Anaokulu"",""distance_m"":571},{""name"":""Dikili Anadolu İmam Hatip Lisesi"",""distance_m"":677},{""name"":""Tarım Kredi Kooperatif Market - Gazipaşa Şubesi"",""distance_m"":321},{""name"":""Şok Market"",""distance_m"":395}],""Marketler"":[{""name"":""Minibüs Durağı"",""distance_m"":99},{""name"":""Dikili Zeyrek Otobüs Durağı"",""distance_m"":168},{""name"":""Otobüs Durağı"",""distance_m"":173},{""name"":""Emine Münevver Denizolgun Anaokulu"",""distance_m"":60},{""name"":""Özel Ege Deniz Anaokulu"",""distance_m"":571},{""name"":""Dikili Anadolu İmam Hatip Lisesi"",""distance_m"":677},{""name"":""Tarım Kredi Kooperatif Market - Gazipaşa Şubesi"",""distance_m"":321},{""name"":""Şok Market"",""distance_m"":395}]}",,,32.0,6.149 - Normal,%29 Üniversite ve Üstü,44,%52 Evli,C,,
,140 m²,Dikili,,Genel Fiyat,Satılık,11-15,Daire,Kat Mülkiyeti,Konut,dikili,Yok,https://www.emlakjet.com/ilan/saadet-korkmaz-dan-merkezde-deniz-manzarali-satilik-41-18929215,1,izmir_part2_10_20_pages5.csv,18929215.0,Kombi Doğalgaz,Saadet Korkmaz'dan Merkezde Deniz Manzaralı Satılık 4+1,Boş,4.0,6.950.000 TL,10 Şubat 2026,4+1,Hayır,4.Kat,OK,İzmir - Dikili - Salimbey Mahallesi,Krediye Uygun,150 m²,İzmir,Dikili,Salimbey Mahallesi,120.0,120.0,120.0,"{""Ulaşım"":[{""name"":""Güven Taksi Durağı"",""distance_m"":170},{""name"":""Otobüs Durağı"",""distance_m"":194},{""name"":""Park Taksi Durağı"",""distance_m"":203},{""name"":""Eski Kız Meslek Lisesi"",""distance_m"":180},{""name"":""Ali Çetinkaya İlkokulu"",""distance_m"":205},{""name"":""Atatürk İlkokulu"",""distance_m"":290},{""name"":""Migros - Dikili Çarşı İçi Şubesi"",""distance_m"":120},{""name"":""Şok - İzmir Dikili Yukarı Mahalle Şubesi"",""distance_m"":153}],""Eğitim Kurumları"":[{""name"":""Güven Taksi Durağı"",""distance_m"":170},{""name"":""Otobüs Durağı"",""distance_m"":194},{""name"":""Park Taksi Durağı"",""distance_m"":203},{""name"":""Eski Kız Meslek Lisesi"",""distance_m"":180},{""name"":""Ali Çetinkaya İlkokulu"",""distance_m"":205},{""name"":""Atatürk İlkokulu"",""distance_m"":290},{""name"":""Migros - Dikili Çarşı İçi Şubesi"",""distance_m"":120},{""name"":""Şok - İzmir Dikili Yukarı Mahalle Şubesi"",""distance_m"":153}],""Marketler"":[{""name"":""Güven Taksi Durağı"",""distance_m"":170},{""name"":""Otobüs Durağı"",""distance_m"":194},{""name"":""Park Taksi Durağı"",""distance_m"":203},{""name"":""Eski Kız Meslek Lisesi"",""distance_m"":180},{""name"":""Ali Çetinkaya İlkokulu"",""distance_m"":205},{""name"":""Atatürk İlkokulu"",""distance_m"":290},{""name"":""Migros - Dikili Çarşı İçi Şubesi"",""distance_m"":120},{""name"":""Şok - İzmir Dikili Yukarı Mahalle Şubesi"",""distance_m"":153}]}",ADSL|Fiber|Hilton Banyo|Sıcak Su|Şofben|Seramik Zemin|Panjur|Saten Boya|Çelik Kapı|Vestiyer|Panel Kapı|Duvar Kağıdı|Laminant|PVC Doğrama|Isı Yalıtımı|Görüntülü Diafon|Kamera Sistemi|Isıcam|Hidrofor|Su Deposu|Ses Yalıtımı|Batı Cepheli|Güney Cepheli|Alışveriş Merkezi|Şehir Manzaralı|Deniz Manzaralı|Caddeye Yakın|Semt Pazarına Yakın|Anayol|Hastaneye Yakın|Okula Yakın|Camiye Yakın|Denize Yakın|Otobüs|Metrobüs|Dolmuş|Minibüs,37.0,18.0,6.322 - Normal,%24 Lise,38,%51 Evli,C,45.893 TL,45893.0
,145 m²,Dikili,,Genel Fiyat,Satılık,0 (Yeni),Daire,Müstakil Tapulu,Konut,dikili,,https://www.emlakjet.com/ilan/dikili-cumhuriyet-mahallesinde-satilik-18926584,2,izmir_part2_10_20_pages5.csv,18926584.0,Klimalı,Dikili Cumhuriyet Mahallesinde Satılık,Boş,3.0,11.500.000 TL,10 Şubat 2026,4+1,Hayır,Villa Tipi,OK,İzmir - Dikili - Cumhuriyet Mahallesi,Krediye Uygun,150 m²,İzmir,Dikili,Cumhuriyet Mahallesi,287.0,287.0,287.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":571},{""name"":""Otobüs Durağı"",""distance_m"":753},{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":1200},{""name"":""Özel Barış Ortaokulu"",""distance_m"":1800},{""name"":""Özel Mucit Çocuklar Anaokulu"",""distance_m"":1900},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":1900},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":287},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":533}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":571},{""name"":""Otobüs Durağı"",""distance_m"":753},{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":1200},{""name"":""Özel Barış Ortaokulu"",""distance_m"":1800},{""name"":""Özel Mucit Çocuklar Anaokulu"",""distance_m"":1900},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":1900},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":287},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":533}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":571},{""name"":""Otobüs Durağı"",""distance_m"":753},{""name"":""Mavi Ege Kent Sitesi Otobüs Durağı"",""distance_m"":1200},{""name"":""Özel Barış Ortaokulu"",""distance_m"":1800},{""name"":""Özel Mucit Çocuklar Anaokulu"",""distance_m"":1900},{""name"":""Özel Dikili Uğur Anaokulu"",""distance_m"":1900},{""name"":""Bim - 14 Eylül Şubesi"",""distance_m"":287},{""name"":""A - 101 - 487. Sokak Şubesi"",""distance_m"":533}]}",ADSL|Wi-Fi|Fiber|Kablo TV - Uydu|Duşakabinli|Sıcak Su|Şofben|Seramik Zemin|Panjur|Çelik Kapı|Vestiyer|Yüksek Tavan|Kartonpiyer|Spot Işık|Parke|Ahşap Doğrama|PVC Doğrama|Isı Yalıtımı|Görüntülü Diafon|Şömine|Bahçe - Müstakil|Isıcam|Ses Yalıtımı|Engelliye Uygun|Çocuk Parkı|Açık Otopark|Bahçe|Basketbol Sahası|Kapalı Otopark|Yürüyüş Parkuru|Şehir Manzaralı|Yeşil Alan Manzaralı|Deniz Manzaralı|Caddeye Yakın|Denize Yakın|Dolmuş|Minibüs,37.0,43.0,3.988 - Normal,%32 Üniversite ve Üstü,52,%64 Evli,C,,
,50 m²,Dikili,,Genel Fiyat,Satılık,4,Daire,Kat İrtifakı,Konut,dikili,,https://www.emlakjet.com/ilan/candarli-koru-mevkii-11-bahce-kati-denize-400-m-18410400,1,izmir_part2_10_20_pages5.csv,18410400.0,Isıtma Yok,Çandarlı Koru Mevkii 1+1 • Bahçe Katı • Denıze ~400 M,Mülk Sahibi Oturuyor,2.0,2.650.000 TL,10 Şubat 2026,1+1,Evet,Bahçe Katı,OK,İzmir - Dikili - Çandarlı Mahallesi,Bilinmiyor,60 m²,İzmir,Dikili,Çandarlı Mahallesi,612.0,612.0,612.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":612},{""name"":""Otobüs Durağı"",""distance_m"":1200},{""name"":""Otobüs Durağı"",""distance_m"":1500},{""name"":""Çandarlı Cumhuriyet İlkokulu"",""distance_m"":1800},{""name"":""Özel Bilgi Çınarı Anaokulu"",""distance_m"":1800},{""name"":""A - 101 - Ferhat Uysal Caddesi Şubesi"",""distance_m"":1400},{""name"":""Bim"",""distance_m"":1700},{""name"":""Bim - Tahirağa - Çandarlı - Dikili Şubesi"",""distance_m"":1700}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":612},{""name"":""Otobüs Durağı"",""distance_m"":1200},{""name"":""Otobüs Durağı"",""distance_m"":1500},{""name"":""Çandarlı Cumhuriyet İlkokulu"",""distance_m"":1800},{""name"":""Özel Bilgi Çınarı Anaokulu"",""distance_m"":1800},{""name"":""A - 101 - Ferhat Uysal Caddesi Şubesi"",""distance_m"":1400},{""name"":""Bim"",""distance_m"":1700},{""name"":""Bim - Tahirağa - Çandarlı - Dikili Şubesi"",""distance_m"":1700}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":612},{""name"":""Otobüs Durağı"",""distance_m"":1200},{""name"":""Otobüs Durağı"",""distance_m"":1500},{""name"":""Çandarlı Cumhuriyet İlkokulu"",""distance_m"":1800},{""name"":""Özel Bilgi Çınarı Anaokulu"",""distance_m"":1800},{""name"":""A - 101 - Ferhat Uysal Caddesi Şubesi"",""distance_m"":1400},{""name"":""Bim"",""distance_m"":1700},{""name"":""Bim - Tahirağa - Çandarlı - Dikili Şubesi"",""distance_m"":1700}]}",Kablo TV - Uydu|Sıcak Su|Çamaşır Makinesi|Seramik Zemin|Beyaz Eşya|Panjur|Saten Boya|Çelik Kapı|Panel Kapı|Yüksek Tavan|Ahşap Doğrama|PVC Doğrama|Alüminyum Doğrama|Doğu Cepheli|Batı Cepheli|Açık Otopark|Şehir Manzaralı|Denize Yakın,18.0,28.0,8.233 - Çok yoğun,%27 İlkokul,47,%57 Evli,C,53.066 TL,53066.0
